20251020000004695637,179.104.97.164,WITHDRAWAL,GB09EHAH16238878354224,NULL,-146.39,Meagan Garcia
20251020000006176106,185.246.243.7,NOOP,NOOP,NOOP,0,NOOP
20251020000008234271,164.65.130.15,NOOP,NOOP,NOOP,0,NOOP
20251020000013085570,214.211.150.27,SCHEDULE,GB80SIHQ46437499034246,GB40GTVR12847894232294,731.2,Mr. James Foster
20251020000016482810,178.161.3.150,WITHDRAWAL,GB92MSDB85975793665071,NULL,-1.89,Lauren Young
20251020000019373010,36.82.177.155,BALANCE,GB85RCPK84434250386770,NULL,0,Elizabeth Wagner
20251020000023655293,188.88.65.106,NOOP,NOOP,NOOP,0,NOOP
20251020000028921433,149.124.77.229,SCHEDULE,GB66YZAW95336827874705,GB45WCJV57459446501626,922.52,Carl Graham
20251020000030658171,70.209.243.236,BALANCE,GB08MBGZ80455112996574,NULL,0,Scott Adkins
20251020000030178062,122.162.200.70,TRANSFER,GB21VWQS11583530359316,GB88KVMI19799986911442,224.96,Alyssa Rush
20251020000032369796,182.102.247.70,WITHDRAWAL,GB02DJVG16133955277663,NULL,-715.31,Erin Berg
20251020000036866584,220.73.218.166,DEPOSIT,GB21JNDE28559834629003,NULL,46.7,Kathy Myers
20251020000039231722,88.170.82.52,WITHDRAWAL,GB18GQYE21003886450393,NULL,-902.71,James Nelson
20251020000041750625,132.179.227.52,NOOP,NOOP,NOOP,0,NOOP
20251020000046543816,210.36.10.99,WITHDRAWAL,GB87EEIQ59388727797081,NULL,-938.47,Janet Thompson
20251020000049654605,201.71.121.204,SCHEDULE,GB33UTPG59256609502523,GB30SRVJ66731490488501,105.32,Kenneth Pearson
20251020000052517008,215.96.221.52,BALANCE,GB18SWTM45682655971983,NULL,0,Christopher Kennedy
20251020000054688941,147.214.53.172,NULL,NULL,NULL,0,NULL
20251020000059028907,151.223.13.32,SCHEDULE,GB51VEPJ83923240319249,GB85UAFH38043997765501,562.2,Nicole Johnson
20251020000102136273,139.180.181.252,WITHDRAWAL,GB17JWIK88774703070786,NULL,-506.89,Cameron Fletcher
20251020000104014184,202.63.184.135,DEPOSIT,GB88UZVK76279488085920,NULL,768.13,Matthew Kelly
20251020000109123210,218.102.246.85,TRANSFER,GB07PWCV60557158553202,GB49IJBU52957807145400,193.84,Brittany Dunn
20251020000111984628,123.180.138.204,SCHEDULE,GB94NWNX23600884009144,GB82XTSL00908289454600,705.9,David Chambers
20251020000114193016,212.15.121.142,TRANSFER,GB34ZMMN86765219548966,GB08QOGI97933151205363,36.95,Karina Berger
20251020000116977982,28.114.95.114,WITHDRAWAL,GB73YPPX06586685951676,NULL,-200.87,Keith Wright
20251020000121242899,92.186.225.173,BALANCE,GB31IABB06957877228743,NULL,0,Pamela Torres
20251020000124449358,139.93.85.44,WITHDRAWAL,GB29FKYV72057563772978,NULL,-917.37,Kimberly Stevens
20251020000125125393,60.85.147.86,TRANSFER,GB76DNGP03914064797605,GB89BPPV49177959336925,748.0,Austin Morton
20251020000129205598,178.208.245.223,BALANCE,GB08ACIQ13976767610451,NULL,0,Laura Graham
20251020000134305890,169.103.47.22,DEPOSIT,GB54VGLG09547111425236,NULL,133.79,Samuel Lawrence
20251020000139316817,33.247.157.0,NOOP,NOOP,NOOP,0,NOOP
